name,address,latitude,longitude,placeId,types,phone,website,rating,reviewCount,businessStatus,openingHours,source,query,city,createdAt,updatedAt,reviews,reviewSummary,hours,originalPhone,originalWebsite,enrichedPhones,enrichedWebsites,enrichedEmails,enrichedSocial,enrichedHours,enrichmentSources,enrichmentConfidence,enrichmentDate
Ganvié Trips & Travel,"Abomey Calavi, Benin",6.4502938,2.3468167,ChIJU19oUsKpJBARkEnD7Wr7DYU,travel_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:18.221Z
Cedac Tours,"0000, Abomey Calavi, Benin",6.4502929,2.3468165,ChIJRbrdhcGpJBARF5j_tbKdvDg,travel_agency;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:18.555Z
agence de visites touristiques ARADeT-BENIN,"53W9+5P5, Bohicon, Benin",7.1953907,2.0693436,ChIJO-ZH7zkZJRARDrwbe_Hea44,travel_agency;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:21.359Z
Best West Africa Tour,"C8PP+8WX, Rte de Maria Gléta, Abomey Calavi, Benin",6.435847099999999,2.3373482,ChIJx19ljO-pJBARSpvwvVwPiG0,point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:21.941Z
Visit Bénin Tours,"200 Mètres Du Goudron Allant Vers Ouedo Maison ATOSSI Jean -Marie, Abomey Calavi, Benin",6.499677399999999,2.4559393,ChIJLyx5XvqtJBARwPB0g_4d8g4,travel_agency;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:22.339Z
SÉGANGANVIÉ,"BP 740 Abomey Calavi, WhatsApp+22996967573, Ganvié, Benin",6.4472675,2.3598815,ChIJgfEqjw6pJBARi59aGKVCQV0,travel_agency;point_of_interest;establishment,,,5,5,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:22.620Z
ANSAMA TOURS,"229, Abomey Calavi, Benin",6.4596145,2.360675,ChIJH-4N-s6pJBARAs8qazKcOuE,travel_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:25.676Z
Nomad Tours Agency,"Godomey, Cotonou, Benin",6.4132912,2.3123172,ChIJNVjTJwmpJBARX38gvjJp_E8,travel_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:26.068Z
MY GOLDENLANDS TOURS,"Maison Ahissou, 500 Mètres Du pavé en Allant vers le marché, Victorin, Abomey Calavi, Benin",6.450289499999999,2.3468153,ChIJ503Ih8WpJBARWw3K9ACg8BQ,travel_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,tour operator,Abomey,2025-06-14T22:05:57.212Z,2025-06-14T22:05:57.212Z,,,,,,,,,{},,,0,2025-09-26T19:50:26.436Z
B&B Chez Rita,"""6°21'14.6""N 2°25'21 Rue 235",NaN,NaN,6.3539595,2.422458499999999,,https://lodging;restaurant;food;point_of_interest;establishment,1,0,4.6,102,OPERATIONAL,,google_places,Best hotels in Cotonou,Cotonou,,,,,https://lodging;restaurant;food;point_of_interest;establishment,,,,{},,,0,2025-09-26T19:50:26.774Z
Mon Marché BIO à Cotonou - Ferme Amoussou,"""Les Cocotiers"" lot G19",NaN,NaN,6.354498599999999,2.3950692,,https://store;point_of_interest;establishment,1,0,4.6,7,OPERATIONAL,Monday: Closed;Tuesday: Closed;Wednesday: 10:00 AM – 4:00 PM;Thursday: Closed;Friday: Closed;Saturday: Closed;Sunday: Closed,google_places,Fresh produce markets Cotonou,Cotonou,,,,,https://store;point_of_interest;establishment,,,,{},,,0,2025-09-26T19:50:29.625Z
Africa Brokers' Company-Courtier d'Assurances,"""Carrefour ""16 ampoules",NaN,NaN,6.3804322,2.4213955,,https://insurance_agency;point_of_interest;establishment,1,0,4.7,11,OPERATIONAL,Monday: 8:00 AM – 5:30 PM;Tuesday: 8:00 AM – 5:30 PM;Wednesday: 8:30 AM – 5:30 PM;Thursday: 8:30 AM – 5:30 PM;Friday: 8:30 AM – 5:30 PM;Saturday: Closed;Sunday: Closed,google_places,Buy car insurance in Benin Republic,Cotonou,,,,,https://insurance_agency;point_of_interest;establishment,,,,{},,,0,2025-09-26T19:50:30.513Z
Le CAPITOL Bohicon,"538J+7JW, Unnamed Road, Bohicon, Benin",7.1657667,2.0816176,ChIJr53YoW8fJRAR-kWpmBA50TE,bar;point_of_interest;establishment,,,4.4,19,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:30.816Z
Bar Restau Figaro +,"5389+H86, quartier Kpatalokoli, RNIE2, Bohicon, Benin",7.1664218,2.0682665,ChIJf-rrsqkeJRAR2sp2WOhMv8E,bar;point_of_interest;establishment,,,3.7,29,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:34.269Z
Jet7 Club,"52HX+HGR, Bohicon, Benin",7.178837199999999,2.0496227,ChIJtX6P5Z4bJRARCNR9fys69sY,bar;point_of_interest;establishment,,,5,6,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:38.350Z
CR EMPIRE,"53H6+XGH, Bohicon, Benin",7.179883599999998,2.0618945,ChIJH9HpOQAbJRARTIxVbYWF0yY,bar;point_of_interest;establishment,,,4.8,5,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:38.715Z
LA BASE,"53H6+CVM, Bohicon, Benin",7.177940500000001,2.061355,ChIJFRup8wMbJRARabK3xGxyPLE,bar;point_of_interest;establishment,,,3.8,4,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:39.115Z
Trône Bar,"53CP+823, Bohicon, Benin",7.1707015,2.0850086,ChIJEZk8NzsfJRAR7CJEkxqXALc,bar;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:39.465Z
Maison bohicon,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJqwq6OwAZJRARL8SNOLWEwSA,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:43.456Z
Bar Le 28 Octobre,"53CQ+HJX, Bohicon, Benin",7.171458400000001,2.0891002,ChIJZ2P8hA4fJRAR9JkoBNnzAWo,bar;point_of_interest;establishment,,,3.2,5,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:43.787Z
Bar Maquis BIOVA,"53M6+VR7, Bohicon, Benin",7.184676499999999,2.0620332,ChIJM6Yke9cbJRARsjhA1GWVuSk,bar;point_of_interest;establishment,,,4,7,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:44.770Z
Philo Club,"53G9+94F, RNIE2, Bohicon, Benin",7.175944299999999,2.0678406,ChIJNcP8yeAZJRARxt3oroWiwQI,bar;point_of_interest;establishment,,,3.5,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:50.058Z
Le plaisir,"53P9+GF, Bohicon, Benin",7.186235899999999,2.0685902,ChIJxcuYIgAZJRARebJcgiY7Upo,bar;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:52.982Z
MADI LAND &ROOFTOP,"53MH+VR, Bohicon, Benin",7.1667053,2.068014,ChIJhRjELgAfJRARTrThM44GCCM,bar;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:53.305Z
RAZ Club Bohicon,"52HX+HFV, Bohicon, Benin",7.179027999999999,2.0486643,ChIJi7qyQAUbJRARnibx2TxHflo,bar;point_of_interest;establishment,,,4,1,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:53.688Z
Bar restaurant PK Final,"229, Bohicon, Benin",7.1803521,2.063595,ChIJNwMthXgbJRARzph8VQE1ouM,bar;point_of_interest;establishment,,,3.5,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:50:59.728Z
Snap Club,"Snap Club, Bohicon, Benin",7.1639358,2.0659664,ChIJmQDwGSgdJRARYAd-pTQbGp8,bar;point_of_interest;establishment,,,4.8,6,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:00.046Z
Bar restaurant Le Régal des Amazones,"BP 150, Bohicon, Benin",7.173844399999999,2.0720375,ChIJIQX0NPgfJRARtBNFoFELbt0,bar;point_of_interest;establishment,+22922511008,,3.5,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,+22922511008,,+22922511008;+22996049055,,,{},,openstreetmap,30,2025-09-26T19:51:00.988Z
CHEZ NAZ DE PARIS,"53JC+G9J, Bohicon, Benin",7.181338,2.070813,ChIJm7qhoccZJRAR9saAmR51Ab0,bar;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:03.207Z
CRÉPA BAR BOHICON,"5373+FF, Bohicon, Benin",7.1630872,2.053484,ChIJzW3LIAAdJRARmKpmhfMhwJU,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:04.846Z
Palais du Centre Bar maquis,"6344+FPG, Unnamed Road, Bohicon, Benin",7.2061724,2.0568155,ChIJK9l5mFcbJRARisLbPkDjf34,bar;point_of_interest;establishment,,,3.8,8,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:05.804Z
La taverne de Djognangbo,"53HQ+Q89, Unnamed Road, Bohicon, Benin",7.1793891,2.0883619,ChIJSZMXN_UZJRAR_aDx7w6x0o0,bar;point_of_interest;establishment,,,4,2,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:09.468Z
BAR RESTAU NOVELAS CITY,"5398+9XH, Bohicon, Benin",7.1683979,2.0673978,ChIJC8Cs6UQfJRAR9F79K3q_zZY,bar;point_of_interest;establishment,,,1,1,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:12.939Z
Chez senan service,"53P6+2QX, Bohicon, Benin",7.185054699999999,2.0619971,ChIJLU-dsgobJRARVOkIe2KyuI8,bar;point_of_interest;establishment,,,3.7,3,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:13.250Z
ADJA,"02, Bohicon, Benin",7.1746401,2.0721646,ChIJ0XMNhQ0ZJRARlf3mPPVXOuk,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:14.831Z
Lilo Club,"53HC+VJR place des fêtes, Rue, Bohicon, Benin",7.179735000000001,2.071453,ChIJs50Hn5QZJRAR4Sg7zM3OWrM,bar;restaurant;food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:22.415Z
Codar Bar,"633G+J63 Avogbanna m, zounzonmè, Bohicon, Benin",7.204021699999999,2.07556,ChIJETf5MwAZJRARRjdCn2XIZVE,restaurant;food;point_of_interest;establishment,,,1,1,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:27.167Z
BAR RESTAURANT LES 10 MANGUIERS BOHICON,"53C9+H3W, RNIE2, Bohicon, Benin",7.170216599999999,2.0673309,ChIJW6kZJ3QfJRAROC7P2Z6WOX4,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:28.476Z
Skype bar,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJv_ticLoZJRAR32FIwl4nUYA,restaurant;food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:29.777Z
Bohicon kilometre,"52PQ+2W6, Bohicon, Benin",7.1841895,2.0400936,ChIJqZW0fzkbJRARkWVVDodRuhQ,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,bar,Bohicon,2025-06-14T22:08:56.667Z,2025-06-14T22:08:56.667Z,,,,,,,,,{},,,0,2025-09-26T19:51:30.253Z
Ets JOSEPAF,"RNIE4, Bohicon, Benin",7.175108,2.0618322,ChIJTxKsOvYbJRAR43hqrIgIa18,cafe;food;point_of_interest;store;establishment,,,5,2,OPERATIONAL,,google_places,café,Bohicon,2025-06-14T22:08:50.787Z,2025-06-14T22:08:50.787Z,,,,,,,,,{},,,0,2025-09-26T19:51:32.824Z
Cafeteria Lithosdjess,"53HC+VJR, Bohicon, Benin",7.179735000000001,2.071453,ChIJVVVVVVEZJRARQ7C3vpk0v2w,point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,café,Bohicon,2025-06-14T22:08:50.787Z,2025-06-14T22:08:50.787Z,,,,,,,,,{},,,0,2025-09-26T19:51:33.202Z
Salon de The-Glacier restaurant and pizzeria,"53F9+X9X, Bohicon, Benin",7.174928199999999,2.0685702,ChIJ6UhpARYZJRARIXy64rscMLQ,restaurant;food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,café,Bohicon,2025-06-14T22:08:50.788Z,2025-06-14T22:08:50.788Z,,,,,,,,,{},,,0,2025-09-26T19:51:36.706Z
Bar-café Don De Dieu,"52HV+8VV, Bohicon, Benin",7.1783761,2.0446684,ChIJ2wEHuAQbJRAR7kzBQ9UV45E,cafe;food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,café,Bohicon,2025-06-14T22:08:50.788Z,2025-06-14T22:08:50.788Z,,,,,,,,,{},,,0,2025-09-26T19:51:37.114Z
Cafeteria LE 2 JANVIER,"53H7+WX6, Unnamed Road, Bohicon, Benin",7.1797952,2.0648368,ChIJt_HW82gbJRAReWQJcfd-GiE,point_of_interest;establishment,,,3.5,2,OPERATIONAL,,google_places,café,Bohicon,2025-06-14T22:08:50.788Z,2025-06-14T22:08:50.788Z,,,,,,,,,{},,,0,2025-09-26T19:51:37.531Z
SANOU HOTEL,"5399+F3M, Bohicon, Benin",7.1687032,2.0676817,ChIJPWsVDQAfJRARV9W8Wl5FJZ4,lodging;point_of_interest;establishment,,,5,3,OPERATIONAL,,google_places,hotel,Bohicon,2025-06-14T22:08:38.777Z,2025-06-14T22:08:38.777Z,,,,,,,,,{},,,0,2025-09-26T19:51:40.067Z
Résidence Miracle hôtel,"6338+QG, Bohicon, Benin",7.2045305,2.0662728,ChIJWddjbWsbJRAR08jFdsC2YlY,lodging;point_of_interest;establishment,,,4.1,28,OPERATIONAL,,google_places,hotel,Bohicon,2025-06-14T22:08:38.777Z,2025-06-14T22:08:38.777Z,,,,,,,,,{},,,0,2025-09-26T19:51:40.372Z
Hôtel FIFATIN,"53QP+5CV, Unnamed Road, Bohicon, Benin",7.187990999999999,2.0860621,ChIJv3wifkcZJRARnytvL5D6isU,lodging;point_of_interest;establishment,,,3.5,198,OPERATIONAL,,google_places,hotel,Bohicon,2025-06-14T22:08:38.777Z,2025-06-14T22:08:38.777Z,,,,,,,,,{},,,0,2025-09-26T19:51:41.337Z
Jéhovah jirée,"Bohicon zakpo, Cotonou, Bohicon, Benin",7.198519399999999,2.0662631,ChIJLTnXZ5YbJRARbf3C0FeVXoI,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:45.168Z
Ferme Bohicon,"535H+J5F, Bohicon, Benin",7.1590608,2.0779305,ChIJo8hhbZ8fJRARxrBX8BRaIOg,point_of_interest;establishment,,,4,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:45.523Z
Ets Econotic Group,"Bohicon, Benin",7.1808329,2.0733535,ChIJt4focgwZJRARI7cyWXSdyq8,food;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:50.721Z
Soneb Bohicon,"Bohicon, Benin",7.1737514,2.0657467,ChIJO-tnGHYdJRARWggrNbiz7fQ,point_of_interest;establishment,,,4.8,5,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:51.102Z
VIBECRO CORPORATION,"Bohicon, Benin",7.176359499999999,2.0723705,ChIJY4QkxWEZJRAR45utnj_aMyY,point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:51.749Z
SoGAB Sarl,"53F8+GW8, Bohicon, Benin",7.1737892,2.0673342,ChIJuZILpMEfJRARl2XhFlUcqkQ,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:52.791Z
Usine d'eau de Bohicon,"53G3+697, Bp 26, Bohicon, Benin",7.1762089,2.0536235,ChIJrwgp_usbJRARh65Y2f5NkaY,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:55.060Z
Dream Poultry Farms,"Derrière le CEG1, Bohicon, Benin",7.179768399999999,2.0714223,ChIJIciMqv0ZJRARApRZDfTvjGg,food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:51:55.389Z
Bohicon,"5XPX+654, Abomey, Benin",7.1855033,1.9979428,ChIJob7yYgAbJRAROCg2NZDE860,university;point_of_interest;establishment,,,3.9,15,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:01.776Z
Ets Les Premices Plus,"Bohicon, Benin",7.1797351,2.0714531,ChIJ7emEivkZJRARZmF1BZhSBzU,food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:02.114Z
博希孔,"53F8+GW8, Bohicon, Benin",7.1739166,2.0671753,ChIJT8O1XAAfJRARBsq360VAPj4,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:02.752Z
NEL MUSIC PRODUCTION,"Bohicon, Benin",7.179734700000001,2.071453,ChIJ3ezOwb4ZJRAR8ygYuFeILzg,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:03.177Z
Imprimerie Nationale du Bénin,"777, Bohicon, Benin",7.174120499999999,2.0633201,ChIJy_GJ9W0dJRARC94Iy3nB6rQ,store;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:06.846Z
Roland Gangnihessou,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJpVEGfSQZJRARcW4KFD6RPi0,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:08.358Z
N'Di MAWU,"0088, Bohicon, Benin",7.179734700000001,2.071453,ChIJFwMby34ZJRARWh5M2WzNaQ4,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:13.402Z
Gbota center,"53HJ+CWF, Bohicon, Benin",7.178556099999999,2.0823044,ChIJMbKBVQAZJRARleF0zao4XYI,food;store;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:18.011Z
CC SEWANOU SARL,"229 Dokon, Bohicon, Benin",7.1623516,2.0636472,ChIJeTe-D6odJRAR5KEWNersSWU,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:19.049Z
Mosque Zango,"53H4+44M, Bohicon, Benin",7.1778697,2.0552418,ChIJs6tttWIbJRARbu6UqWn0fFQ,food;point_of_interest;establishment,,,1,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:19.346Z
DASSOGAN Sarl,"53G7+GRV, RNIE4, Bohicon, Benin",7.176245400000001,2.0645452,ChIJj3E7tmobJRAR-6war1Wae8k,food;store;point_of_interest;establishment,,,4,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:19.648Z
EBO ET COMPAGNIE SARL,"C8GF+PM6, Tankpè/Maison EBO, Godomey, Benin",6.4267927,2.3241443,ChIJJ1ffoJOpJBARG_06PnnlEn0,point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:23.436Z
Ide Hamza,"53H8+5H8, Bohicon, Benin",7.1779181,2.0664044,ChIJlWozLE8bJRAR4pADGe0ZkQs,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:25.698Z
GAPOB Bohicon,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJIYsnEwAZJRARDWoyvr5VD-E,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,manufacturer,Bohicon,2025-06-14T22:09:09.317Z,2025-06-14T22:09:09.317Z,,,,,,,,,{},,,0,2025-09-26T19:52:26.053Z
Bar Restaurant LES 6 RUES de Bohicon,"08, Bohicon, Benin",7.1812532,2.0635761,ChIJe_0Hw4EbJRAR2k93KAwZHPY,bar;point_of_interest;establishment,,,4.6,11,OPERATIONAL,,google_places,restaurant,Bohicon,2025-06-14T22:08:44.844Z,2025-06-14T22:08:44.844Z,,,,,,,,,{},,,0,2025-09-26T19:52:28.651Z
La Portion,"53J9+8C5, Bohicon, Benin",7.1808177,2.0686046,ChIJk0vbU0gZJRARLRF1Yn5P9RU,restaurant;food;point_of_interest;establishment,,,3.5,2,OPERATIONAL,,google_places,restaurant,Bohicon,2025-06-14T22:08:44.844Z,2025-06-14T22:08:44.844Z,,,,,,,,,{},,,0,2025-09-26T19:52:30.268Z
Hôtel St JO,"53HC+H2Q, Bohicon, Benin",7.178967599999999,2.0700973,ChIJ5VTg_RMZJRAR73wHjb9L0SQ,restaurant;food;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,restaurant,Bohicon,2025-06-14T22:08:44.844Z,2025-06-14T22:08:44.844Z,,,,,,,,,{},,,0,2025-09-26T19:52:31.557Z
Chez BEN,"rond point Jarre trouée, Juste avant Carrefour Lissazoun en venant du, Bohicon, Benin",7.162737499999999,2.0658984,ChIJGfGnMx0dJRARlI_bvxSf7Ec,restaurant;food;bar;point_of_interest;establishment,,,3.3,3,OPERATIONAL,,google_places,restaurant,Bohicon,2025-06-14T22:08:44.844Z,2025-06-14T22:08:44.844Z,,,,,,,,,{},,,0,2025-09-26T19:52:31.856Z
BLISSFULL,"0087, Bohicon, Benin",7.1813545,2.0484883,ChIJPUJvIQgbJRAR5HZqcwGrd80,restaurant;food;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,restaurant,Bohicon,2025-06-14T22:08:44.844Z,2025-06-14T22:08:44.844Z,,,,,,,,,{},,,0,2025-09-26T19:52:35.747Z
